seller_id,seller_state,seller_city,total_revenue,orders_fulfilled,avg_order_value,avg_rating,positive_reviews,performance_score,seller_tier
b81e3a6c866a764974fe849821abeebd,SP,maua,836.15,11,76.01,4.55,9,27.96,Beginner
2e7ea2aafec5835e781b21d6d1faf1f1,SP,sao paulo,528.4,7,75.49,4.5,6,27.42,Beginner
671585f5a2af58b6e276bc01003c0d2b,PR,curitiba,1244.0,27,46.07,4.7,26,29.51,Beginner
7d484ca289afaac6bf5fc6a1e96d2226,MS,campo grande,183.2,2,91.6,4.0,1,24.13,Beginner
508808d438fe2ff972ed13bb8f4a82e2,SP,sao paulo,234.84,10,23.48,4.6,10,27.99,Beginner
26f6b7ab07be3e9e69ce82a6552efc19,RJ,rio de janeiro,54.8,2,27.4,3.0,1,18.08,Beginner
6bb62a4912377c7bfe7cb17b406bc7e6,SP,jundiai,739.52,6,123.25,4.5,5,27.48,Beginner
3d5d0dc7073a299e31fa718ce1bc00b6,RJ,rio de janeiro,674.8,22,30.67,4.27,18,26.55,Beginner
7210cd29727d674c00741e5e387b3ccd,SP,sao paulo,729.09,13,56.08,3.69,9,22.82,Beginner
70bf57d811208f8923b41bbd499a67a4,SP,franco da rocha,780.8,7,111.54,4.14,6,25.36,Beginner
e5c84227854980f1db19a58958c551d9,PR,fazenda rio grande,72.81,4,18.2,4.75,4,28.65,Beginner
49cdc90518a4f82676b38b3c1aa43ff6,SP,sao paulo,1539.5,5,307.9,3.8,3,23.57,Beginner
8a43128d7f9a3db592b866e6861a6cce,SP,sao paulo,990.6,4,247.65,2.0,1,12.52,Beginner
4a82168aaef173cbb6e46ae88728f919,PR,irati,512.0,4,128.0,4.0,3,24.32,Beginner
9da15f4a4ea758d9eeb49000dbe57e22,SP,osasco,196.9,1,196.9,2.0,0,12.11,Beginner
778323240ce2830d68aab11794e00bfb,SP,sao paulo,189.98,3,63.33,4.33,3,26.15,Beginner
8c9348f33ae3dada25c99c99ade2af78,SP,carapicuiba,312.99,2,156.5,5.0,2,30.19,Beginner
63704069d9bd3a75c1cf59babe56004a,SP,jundiai,59.3,1,59.3,1.0,0,6.05,Beginner
e59e575a175fadcadf8479e191770425,RJ,nova iguacu,199.9,1,199.9,5.0,1,30.11,Beginner
c0e0b73d039eb9a99b6ce4cb7a429cd3,SC,laurentino,29.88,1,29.88,5.0,1,30.04,Beginner
dd5450b022b2d00a2145a66331e1aef6,SC,joinville,59.0,1,59.0,5.0,1,30.05,Beginner
8dd386be0767c330276ea6a3f96532d3,SC,paulo lopes,89.98,2,44.99,5.0,2,30.1,Beginner
13dd308f81fea30cc670c656b2b46cc3,SP,santa barbara d'oeste,117.7,3,39.23,5.0,3,30.14,Beginner
535bf14f36346c7f59d87cece104d70c,RJ,rio de janeiro,50.0,1,50.0,4.0,1,24.05,Beginner
4a23adac87cf538689fa600d976f78b2,SP,sao paulo,405.0,3,135.0,4.33,3,26.23,Beginner
c0aff2da32c17759d30b22fb0af6649d,SC,florianopolis,188.8,5,37.76,3.8,3,23.03,Beginner
63191ead8d3b2f937cd1996fdcbbad20,SP,jundiai,367.0,1,367.0,5.0,1,30.18,Beginner
3ac588cd562971392504a9e17130c40b,SP,limeira,11.9,1,11.9,5.0,1,30.03,Beginner
9e7c5f4d7770eab65738cca38f9efccf,SP,sao paulo,184.8,2,92.4,3.5,1,21.13,Beginner
615c3462099ffa940d37b17dfda19594,RJ,rio de janeiro,229.0,2,114.5,5.0,2,30.15,Beginner
e560e4022d8f7aebf155db95946c5c0f,MG,belo horizonte,780.0,2,390.0,5.0,2,30.37,Beginner
80ceebb4ee9b31afb6c6a916a574a1e2,PR,londrina,6729.0,1,6729.0,,0,,Beginner
686886775c8f6b1191c7b953fb52708c,SP,pedreira,189.0,1,189.0,5.0,1,30.11,Beginner
010da0602d7774602cd1b3f5fb7b709e,SP,sao bernardo do campo,849.5,5,169.9,1.0,0,6.49,Beginner
b4b447d715f9ab302a188fb43d3e96b3,SP,sao paulo,685.93,5,137.19,4.8,5,29.22,Beginner
c5e60e39c0f42b8e827daa13cff74afa,SP,sao paulo,134.0,8,16.75,4.13,5,25.07,Beginner
daf565f087a52def0fd5c5825b3661bc,SC,brusque,813.9,9,90.43,3.63,5,22.38,Beginner
89de2d6f23e9746ff309705b23581faa,PR,londrina,340.0,8,42.5,2.71,3,16.64,Beginner
2d20f1cd18725c91147da0791d498022,PR,londrina,99.8,1,99.8,5.0,1,30.07,Beginner
6824a69c9ea0313eba299dd4a2dba09a,MG,formiga,666.9,7,95.27,4.71,6,28.74,Beginner
3c010235b7345c92f125d14ee232a76b,PR,mandirituba,3578.0,15,238.53,4.67,14,29.9,Beginner
cb5ff1b9715e99589f3e0c7a6afab9e3,PR,maringa,85.0,4,21.25,4.0,3,24.15,Beginner
1de62b6f2fd96227629786db492433db,SP,sp,208.8,2,104.4,5.0,2,30.14,Beginner
377bc18334c78dd2f1535ef22a3ad225,PR,sao jose dos pinhais,135.98,1,135.98,5.0,1,30.08,Beginner
bd0a1b0aadca9a83d9304f7e8ff5fbd5,SP,sao paulo,150.6,4,37.65,4.5,3,27.18,Beginner
e9e446d01bd10a97a8ffcfc4a3a20cb2,SP,sao paulo,51.15,3,17.05,4.33,2,26.09,Beginner
a1bea9970d8f65b240555f99c2214f7f,PR,pinhais,75.0,1,75.0,3.0,0,18.06,Beginner
8ea394aed8138685abe1eb9f25e1021d,SP,sorocaba,1340.0,2,670.0,4.0,1,24.6,Beginner
131fcb0a0c9a47bba4474aacff0f14b7,SP,sao paulo,369.8,4,92.45,4.0,3,24.27,Beginner
31be790e64fc99f8ff48ec2bd18a3104,SP,sao bernardo do campo,241.4,6,40.23,4.33,5,26.26,Beginner
d0d70d21e2234dd7cd3cf63fe414148a,PB,sao bento,598.4,9,66.49,4.22,8,25.83,Beginner
bf00385a5f7fc1ef39a13c2e9ee50a5f,SP,sao paulo,855.4,28,30.55,4.43,25,27.76,Beginner
68ca56ce86830f3d31b1b7ec6a54da3e,PR,guaratuba,599.69,5,119.94,4.0,3,24.39,Beginner
62de60d81c55c29d76a6bce418b31cef,SP,ibitinga,103.0,1,103.0,4.0,1,24.07,Beginner
2075d8cd4dd63ff12df0749a5866bb06,PR,curitiba,184.7,3,61.57,5.0,3,30.16,Beginner
3d68c634a99a1ba46dbca3967a69c623,SC,nova trento,594.0,2,297.0,5.0,2,30.3,Beginner
edb58a1390adf273840030a3d6253829,SP,piracicaba,39.9,1,39.9,5.0,1,30.05,Beginner
a0a14e50070f3225b3eabba5b85da517,PR,curitiba,176.2,4,44.05,4.5,3,27.19,Beginner
bff9deb0ec77d437f3305a79cf25529e,SP,limeira,161.95,5,32.39,4.0,4,24.21,Beginner
26e2e5033827d2ba53929f43e03d8ffe,SP,sao paulo,139.49,1,139.49,5.0,1,30.09,Beginner
741f8c587cb4248ebc5b779a0e8e0e51,SP,santo andre,89.95,5,17.99,4.0,4,24.19,Beginner
6c77cd583b36a13aacccf2b3ee23e233,SP,marilia,18.9,1,18.9,5.0,1,30.04,Beginner
9523fb39dd240aa958e040f8183d64f3,SP,sao paulo,146.99,1,146.99,1.0,0,6.09,Beginner
43b2c864251aa0ce4030c746984e088a,DF,brasilia,94.8,2,47.4,3.0,1,18.1,Beginner
19484c79cef6c062cb177aa4ef2fcc3c,SP,valinhos,201.9,1,201.9,1.0,0,6.11,Beginner
bec568278124768c474ee90971ca94d1,SP,sao paulo,219.9,2,109.95,4.5,2,27.15,Beginner
8fb67a334bacec338885b4e9e1708073,PR,toledo,59.9,1,59.9,5.0,1,30.05,Beginner
bb7ad8a45c027be8ab075b8e465f8ca0,SC,floranopolis,19.98,2,9.99,5.0,2,30.07,Beginner
c611f4ce9ce875bcc063fa97fd4d7d12,SP,atibaia,319.0,1,319.0,4.0,1,24.16,Beginner
0a198e95d32b1be2da9424c962a6ebfa,MG,contagem,69.99,1,69.99,5.0,1,30.06,Beginner
5e25c632f9db6cfb8bc100421c2737b6,SC,chapeco,259.0,1,259.0,5.0,1,30.13,Beginner
5b07547f10dd980738a1a27f685af669,SP,guarulhos,1134.6,14,81.04,4.5,13,27.87,Beginner
40ec8ab6cdafbcc4f544da38c67da39a,PR,francisco beltrao,117.8,2,58.9,5.0,2,30.11,Beginner
e503f22be6a4f456d9851920a5d9c670,SP,sao paulo,198.9,2,99.45,4.0,2,24.14,Beginner
d66c11a9572221d92fbb8c4897db5f9b,RJ,rio de janeiro,776.56,16,48.54,4.56,14,28.15,Beginner
d90fe2229fee1a5da999ccd0c06c1667,SP,sao paulo,450.0,3,150.0,4.67,3,28.29,Beginner
d9b00a97818674c7f8d8b1ef0e689679,PR,ponta grossa,69.9,1,69.9,3.0,0,18.06,Beginner
5d76d80a2f5f39c891b996a1bf4c9853,SP,sao paulo,1238.5,6,206.42,4.83,6,29.66,Beginner
31eec405c9bb71dec8e2629a92e764fa,ES,cachoeiro de itapemirim,256.89,5,51.38,4.6,5,27.85,Beginner
693660429f9dc4ff704eb3d88dad54d7,SP,santo andre,124.0,2,62.0,4.0,1,24.11,Beginner
35281d148dcf7134bae913c57db4e6da,SP,sao paulo,119.99,1,119.99,5.0,1,30.08,Beginner
2c43fb513632d29b3b58df74816f1b06,MG,belo horizonte,858.0,3,286.0,3.67,2,22.45,Beginner
271b8923c6a549e02d3c9fd1f8c0422b,SP,praia grande,105.19,1,105.19,4.0,1,24.07,Beginner
7cf4ea70955b00d6b3c22542598e2715,SP,sao paulo,189.9,1,189.9,5.0,1,30.11,Beginner
850857dfac77488c307e2b1cbd84ab5a,PR,cascavel,1599.0,1,1599.0,5.0,1,30.67,Beginner
c8665a4dd081a2c436b1cd921079d0d9,SP,pitangueiras,79.39,1,79.39,5.0,1,30.06,Beginner
a53f60f05f822b5c621a50ff6a5cb362,MG,uberlandia,415.4,6,69.23,2.6,2,15.95,Beginner
c6381b1321d7d97717a5bb4ed5b77882,SP,sao paulo,66.0,3,22.0,3.67,2,22.14,Beginner
1961c3e1272bfeceb05d0b78b5bbfdaf,SP,guarulhos,657.0,3,219.0,4.67,3,28.37,Beginner
21d59342ba150175ca2aa4f8faddeca6,SP,itaquaquecetuba,259.9,2,129.95,4.5,2,27.16,Beginner
dbec9a0a7efeff029d4d9dce7dc4cc95,MG,belo horizonte,1170.0,3,390.0,4.0,2,24.56,Beginner
b67d6c666e8dce1d078c882825e12704,SP,sao paulo,352.84,8,44.11,4.88,8,29.66,Beginner
56db5c0782e8f7ddc9343f9576ff6d16,SC,palhoca,734.8,2,367.4,3.0,1,18.35,Beginner
c1849d4d32d7a6cecd5aa471809d3135,SP,santo andre,388.98,3,129.66,4.33,3,26.23,Beginner
3442033154be05bac582e173ef54fd12,SP,sao paulo,161.0,1,161.0,5.0,1,30.09,Beginner
c70a353f02429c00775a46a75fb787da,SP,sao paulo,242.0,6,40.33,4.67,5,28.3,Beginner
04843805947f0fc584fc1969b6e50fe7,RS,ivoti,1400.0,2,700.0,5.0,2,30.62,Beginner
8fbe2ee446b97e128471be4ce983dc0d,SP,sorocaba,148.5,3,49.5,3.0,1,18.15,Beginner
ee2fbacc2fc3794e656cc4d933d59ce7,SP,sao paulo,464.97,3,154.99,4.33,2,26.26,Beginner
a13aaf2d2886ab9fb30fb9a920160b8f,SC,joinville,1011.52,4,252.88,4.5,4,27.52,Beginner
8a1ff5c35f6595a73fef4c7b96e4908a,PR,sao  jose dos pinhais,1598.0,2,799.0,5.0,2,30.7,Beginner
64c9a1db4e73e19aaafd3286dc448c96,PR,curitiba,439.0,1,439.0,5.0,1,30.21,Beginner
e45edf75f568ed2f93f78d060e246e25,RJ,rio de janeiro,164.3,7,23.47,4.14,6,25.12,Beginner
ab27bbbad5239bc31a34709275a70db4,SP,tatui,382.9,11,34.81,5.0,11,30.48,Beginner
5a9c0859cb00fd8aa4db443837f0a700,SC,treze tilias,208.0,2,104.0,4.5,2,27.14,Beginner
31e60bf8d103ce47932a85f5562deb16,GO,goiania,181.0,1,181.0,5.0,1,30.1,Beginner
2cb98e27ce1c18abdb42209b34c382a7,SP,ribeirao preto,62.49,1,62.49,4.0,1,24.05,Beginner
87d3c3aeb3ead335511b3ce315eb341e,SP,sao paulo,749.35,15,49.96,3.5,7,21.75,Beginner
c9aafcd0621b2207c10e32c649cada4d,SP,sao paulo,2671.26,47,56.84,4.34,43,28.52,Beginner
d7d517afce974cd491b8d52bb5b5b1fc,SP,sao paulo,89.99,1,89.99,4.0,1,24.07,Beginner
44ed138eca6214d572ce1d813fb0049b,RS,canoas,129.79,3,43.26,4.67,3,28.16,Beginner
651fe66032c9520ee5587f694908040d,RS,alvorada,464.0,7,66.29,4.0,6,24.4,Beginner
5def4c3732941a971cba8fdee992ede1,SP,sao paulo,134.8,6,22.47,4.5,6,27.23,Beginner
3d49bfdd1b43a7fe169b3740067acc61,MG,montes claros,215.0,3,71.67,4.67,3,28.2,Beginner
8a8835a43bda99fd37310ad76c457510,SP,sao caetano do sul,224.34,3,74.78,4.33,3,26.16,Beginner
26e13b6ff5b641b329e5524241ee2c93,SP,franca,119.7,4,29.92,4.0,3,24.17,Beginner
044668ccd5316b12a7cf0d54a156e3e9,SP,osasco,137.8,4,34.45,5.0,4,30.18,Beginner
1e9d5a33694bddb76316fd1f54734d20,MT,jaciara,318.0,2,159.0,4.5,2,27.19,Beginner
d594982fd877af63ace38ea1fca27c76,SP,sao paulo,217.04,7,31.01,4.43,6,26.88,Beginner
7d81e74a4755b552267cd5e081563028,SP,sao paulo,32.5,1,32.5,4.0,1,24.04,Beginner
f4ce8ca9fa7157e3b33f536ac9a4487d,SP,penapolis,409.6,4,102.4,4.75,4,28.78,Beginner
4fae87d32467e18eb46e4a76a0a0b9ce,RS,ronda alta,100.9,1,100.9,5.0,1,30.07,Beginner
299c89a525fee36c567f4fe72f038100,CE,varzea alegre,189.0,1,189.0,3.0,0,18.11,Beginner
ce20a2ec1514c25e16f2b5b39bc818f0,SP,sao paulo,287.0,7,41.0,4.86,7,29.48,Beginner
eaf6d55068dea77334e8477d3878d89e,SP,sao paulo,51.0,3,17.0,5.0,3,30.11,Beginner
9d213f303afae4983637247556438ede,SP,ibitinga,47.7,3,15.9,5.0,3,30.11,Beginner
aec99834ab5d38ead22766ada8497e87,PR,colombo,459.0,1,459.0,5.0,1,30.21,Beginner
5e063e85d44b0f5c3e6ec3131103a57e,SP,sao paulo,22.9,1,22.9,5.0,1,30.04,Beginner
55f7a3319d80f7fdf078b8f03e6725fe,SP,osasco,3013.78,22,136.99,3.77,15,24.49,Beginner
762fafdaa57a532ee0119731697579dd,SP,itu,206.7,5,41.34,5.0,5,30.23,Beginner
71593c7413973a1e160057b80d4958f6,SP,sao paulo / sao paulo,299.5,5,59.9,3.4,3,20.67,Beginner
6e1862e15f33d9994bc25922a85e1efc,SP,rio claro,668.49,12,55.71,4.67,11,28.65,Beginner
596849622429351f47b32e6cae1055ff,SP,mogi das cruses,1069.8,13,82.29,4.08,9,25.3,Beginner
5f26c1408a65b42a7224cd463bdf3292,PR,arapongas,1139.8,10,113.98,4.8,10,29.56,Beginner
11742f81550ac064cc9a40f67151d9ad,SP,catanduva,781.9,2,390.95,5.0,2,30.37,Beginner
189ca3538ce9f920cacf0f982cbe223b,SP,sao paulo,419.0,5,83.8,3.8,3,23.12,Beginner
1d0646a72178a6fb37ee8082140e06ec,SC,joinville,61.0,2,30.5,5.0,2,30.08,Beginner
4125d9385a25e82d2f72d3a0fd55bc3f,SP,santos,42.9,1,42.9,5.0,1,30.05,Beginner
e5cbe890e679490127e9a390b46bbd20,SP,sao paulo,908.99,2,454.5,4.5,2,27.42,Beginner
dc50afafdfa325eadc890c7fa42a8f4e,PR,maringa,424.2,4,106.05,4.75,4,28.79,Beginner
0daf5180aa44356f60f8effa533b55a2,GO,goiania,144.8,2,72.4,5.0,2,30.12,Beginner
05ca864204d09595ae591b93ea9cf93d,SP,barueri,179.9,1,179.9,5.0,1,30.1,Beginner
57d2ba47f7a3209aa347532ae75c1165,SC,sao bento do sul,318.0,2,159.0,4.0,1,24.19,Beginner
e94b64dc6979b302a5a5be1662c83bb6,SP,itapecerica da serra,306.89,2,153.45,5.0,2,30.18,Beginner
2c2c9832d1bb38c5b0034a3b47d313ee,RS,santa maria,49.9,1,49.9,3.0,0,18.05,Beginner
4a1917ef994878940e1fb03eeb787ad7,DF,brasilia,768.0,3,256.0,2.67,1,16.42,Beginner
2fb25ab44bdbeae6a4d816e0d0c9d500,RJ,volta redonda,683.08,5,136.62,4.8,5,29.22,Beginner
9dc79dd988ac42f4d56c340d7048420a,SP,sao paulo,749.6,4,187.4,4.75,4,28.92,Beginner
88cd3681e0a2ba85e190f7d817629c4c,SC,brusque,180.0,1,180.0,4.0,1,24.1,Beginner
5587130f9850696ed7fafbc91c2cee44,SP,sao paulo,69.8,2,34.9,5.0,2,30.09,Beginner
651530bf5c607240ccdd89a30c9c9712,BA,ipira,199.9,1,199.9,4.0,1,24.11,Beginner
777a0c55737f34ffeb78010f7542ab41,SP,sao paulo,452.5,6,75.42,4.33,5,26.34,Beginner
77714512e8d4dda9c234da8e3faf16e4,SP,guarulhos,243.4,6,40.57,4.0,4,24.28,Beginner
29e6e05b65f93bc224c644319dc52ecf,MG,juiz de fora,475.6,4,118.9,4.75,4,28.81,Beginner
559d56f3b8f0bc2e5a9a62fe2ce2a39f,SC,joinville,385.0,2,192.5,2.5,1,15.21,Beginner
df47da4ae86fa4db890d05aaf24e21d8,SP,sao paulo,310.5,5,62.1,4.2,4,25.47,Beginner
55029529919c0123526150bd26ca8f20,MG,contagem,453.95,7,64.85,4.71,7,28.65,Beginner
f7315bb81aea4ddca2d39e249a801c98,SP,guarulhos,379.8,2,189.9,4.5,2,27.21,Beginner
50a7e551a7b3f8d37cd6e32d8bfbe5ea,SP,sao caetano do sul,140.0,1,140.0,5.0,1,30.09,Beginner
164a5a8794e6d42e14f55e447b12a3bc,PR,guaira,73.99,1,73.99,5.0,1,30.06,Beginner
b3809b8d4394588a47c8470ea331e135,SP,sao paulo,89.0,1,89.0,4.0,1,24.07,Beginner
258447aad3f7b01e2643c89f64dc5647,PR,cianorte,51.9,1,51.9,5.0,1,30.05,Beginner
1703bc09972dab9782e7a9194943b69f,MG,minas gerais,249.9,1,249.9,5.0,1,30.13,Beginner
cad9969167c09b48ae6f1d123f7fa68d,MG,pocos de caldas,24.0,1,24.0,5.0,1,30.04,Beginner
247587846358bb1d2e4c6522020b36fe,SP,sao jose do rio preto,99.0,1,99.0,5.0,1,30.07,Beginner
db7ed69a53aa9fb1c01930ba54a88bbe,SP,jaguariuna,109.0,1,109.0,5.0,1,30.07,Beginner
28872dc528e978a639754bc8c2ce5a4c,RS,caxias do sul,1009.9,1,1009.9,5.0,1,30.43,Beginner
57fe6232e67823593374a2281d7a8af8,SP,capivari,178.68,8,22.34,4.75,8,28.81,Beginner
78c99c6dff4eeae5be99bf635ed21e3f,SP,marilia,2030.88,39,52.07,4.33,33,27.96,Beginner
48985c61529077fa4f1e38bcff0f2ed3,RS,porto alegre,879.3,7,125.61,4.43,7,27.14,Beginner
3481aa57cd91f9f9d3fa1fa12d9a3bf7,SP,capivari,1773.03,25,70.92,3.88,17,24.74,Beginner
6426d21aca402a131fc0a5d0960a3c90,SP,ribeirao preto,1209.64,23,52.59,4.17,19,26.19,Beginner
cb9fb4ca75d7ba8437480e8dde64fe98,SP,sao paulo,532.14,10,53.21,4.0,8,24.51,Beginner
e26901d5ab434ce92fd9b5c256820a4e,SP,maua,11601.5,215,53.96,4.14,172,35.93,Beginner
542917da124346b47ea1ac79a93ce454,PR,curitiba,1341.9,21,63.9,4.19,17,26.31,Beginner
7a91bf945c6fae0779f1c61ce97fe45c,RJ,mesquita,634.6,4,158.65,4.5,3,27.37,Beginner
6e0908ef4d4efadbc3cc2b74ea477cb0,RJ,rio de janeiro,589.45,11,53.59,4.09,9,25.11,Beginner
e7f3bf1ecd8526eb7f3b18059e6716e5,SP,ubatuba,1382.04,18,76.78,4.44,16,27.73,Beginner
b2f4d63c7203f539a78252565ca32257,RJ,armacao dos buzios,14.9,1,14.9,5.0,1,30.04,Beginner
478bfe564db21eeb44386606aa30b650,MG,pedro leopoldo,182.7,3,60.9,4.67,3,28.18,Beginner
534a01cc6df1e034e05c32028a291fa2,SP,jundiai,235.59,5,47.12,4.4,4,26.64,Beginner
a5bff0f43eb51f0cad7c37fac7244c8a,SP,sao paulo,445.0,5,89.0,4.8,5,29.13,Beginner
e5bd51692380fd8cabb19b756b95e714,SP,santo andre,79.8,2,39.9,3.0,1,18.09,Beginner
b8d890108a7a80e4f5d59eea9f362438,PR,curitiba,89.7,3,29.9,3.33,1,20.11,Beginner
adbe70ab2c97442046d393988c8d1d27,SP,maua,289.5,5,57.9,5.0,4,30.27,Beginner
010543a62bd80aa422851e79a3bc7540,SP,sao paulo,1416.0,2,708.0,4.5,2,27.63,Beginner
557f22c76691849db52d2abccf0015d0,GO,morrinhos,799.87,13,61.53,3.33,7,20.69,Beginner
28d162ab86bb49d719c32f0ee6186eaa,SP,ribeirao preto,109.99,1,109.99,4.0,1,24.07,Beginner
48328ec9a579151d9cc6a86d4a59336c,RS,canoas,1099.0,1,1099.0,2.0,0,12.47,Beginner
5abb8ea023c77787f2c15da891c8d384,SC,joinville,2241.0,13,172.38,3.92,8,24.81,Beginner
2f09f7d37a97956d11cc1a7cadd5262b,SP,ribeirao preto,625.0,8,78.13,4.13,6,25.27,Beginner
062ce95fa2ad4dfaedfc79260130565f,RS,lajeado,7479.1,59,126.76,4.02,43,28.88,Beginner
aa17b35ce4de7b565be3249ba838944f,SP,jundiai,79.8,2,39.9,4.5,2,27.09,Beginner
5bc237df65098fe211bb4818f4d26d78,MG,uberlandia,126.8,2,63.4,4.5,2,27.11,Beginner
f2336e113377dd21c744d9c4fc8293a9,SP,sao paulo,3563.0,4,890.75,4.25,3,27.05,Beginner
f8e2c1b59cd4225a3e4fd0d013a76b93,SP,ribeirao preto,219.8,3,73.27,5.0,3,30.18,Beginner
2fdde51ad3e12f297da656d4fbd5d0b5,SC,joinville,5803.0,9,644.78,4.78,9,31.27,Beginner
8fdca8e349553f99bc738833a62c8802,SP,sao paulo,989.34,29,34.12,4.36,25,27.43,Beginner
06532f10282704ef4c69168b914b77be,PR,paincandu,9827.95,8,1228.49,4.63,8,31.95,Beginner
8ff38bc3969e67c36c48343a07090f66,SP,sao paulo,3472.0,8,434.0,2.5,4,16.63,Beginner
bab0a8cd684e41ba6e2637dca0979d3b,RJ,rio de janeiro,269.9,1,269.9,5.0,1,30.14,Beginner
34675b28b826facfde119785bf287dc1,PR,cascavael,21.99,1,21.99,4.0,1,24.04,Beginner
f9bbdd976532d50b7816d285a22bd01e,SP,sao paulo,268.0,2,134.0,5.0,2,30.17,Beginner
37303482a42fb700d8d127e70a9cd6c8,SP,campinas,58.9,1,58.9,5.0,1,30.05,Beginner
48bad451945f5227341793478d6353ea,SP,sao paulo,307.0,3,102.33,4.0,2,24.21,Beginner
2ec6e37d992a95eaddb3369dcbcc76d9,RS,porto alegre,159.8,2,79.9,1.5,0,9.12,Beginner
1284de4ae8aa26997e748c851557cf0e,SP,laranjeiras do sul,1459.97,3,486.66,2.67,1,16.69,Beginner
acf974e4d5950ad143a247471b831eb9,RS,caxias do sul,423.8,12,35.32,4.8,10,29.33,Beginner
6902157ee16728322d61a1321fa79e58,SP,sao paulo,159.8,2,79.9,3.0,1,18.12,Beginner
59417c56835dd8e2e72f91f809cd4092,SP,limeira,36459.0,18,2025.5,4.28,16,40.8,Intermediate
c76d418370990614e89e956c7a7567d9,SP,taboao da serra,305.24,2,152.62,3.5,1,21.18,Beginner
633ecdf879b94b5337cca303328e4a25,SP,sao paulo,1037.6,6,172.93,1.8,1,11.4,Beginner
695051e2981c8b19e77cafe450d5bdf3,SP,osasco,169.76,1,169.76,5.0,1,30.1,Beginner
b335c59ab742f751a85db9c411a86739,MG,araguari,2494.11,31,80.46,3.94,22,25.57,Beginner
d4e4b5192cba4e0e66eb12a9d347239d,PR,toledo,431.9,11,39.26,4.45,9,27.2,Beginner
48fb026ed7455a42f5d3e9390ed5088e,RJ,barra mansa,489.73,9,54.41,2.89,5,17.81,Beginner
45c20d94d9171b0bcfab3c955e47d67b,SP,cordeiropolis,129.46,4,32.36,4.5,3,27.17,Beginner
b1b3948701c5c72445495bd161b83a4c,SP,sao paulo,21519.5,14,1537.11,1.93,3,20.61,Beginner
f021c962aaba8ef6eb527a9c2c8394d1,SC,itajai,4398.5,5,879.7,4.2,4,27.11,Beginner
c2bda99904207edd1834f03e0022b007,SP,sao paulo,39.9,1,39.9,4.0,1,24.05,Beginner
be9a160a9011f627c3e121d076c1ec7b,SC,jaragua do sul,2055.0,5,411.0,4.6,4,28.57,Beginner
82bd0703a4aefd6b599e5bfdaed378fb,SP,marilia,2473.28,24,103.05,3.71,16,23.97,Beginner
e76ecc7e9a1a1e3c6df9d2a8261c423d,MG,belo horizonte,20.0,1,20.0,5.0,1,30.04,Beginner
dd8a29ce82d5c705ba932d81494600a5,SP,sao paulo,205.75,2,102.88,3.5,1,21.14,Beginner
71dc18fd8cbf5fd77f45dd8b427abb34,PR,curitiba,1080.0,9,120.0,5.0,9,30.7,Beginner
a353b1083c9863d756d9404695016d64,ES,cariacica,120.0,1,120.0,5.0,1,30.08,Beginner
7e26c750b4cb9f6766f58265ff9ebe95,MG,belo horizonte,1344.3,27,49.79,4.41,24,27.81,Beginner
69a43819c758c65a5befb0b471c954d7,PR,apucarana,299.85,3,99.95,4.0,3,24.21,Beginner
19a7c9f66ffa6452ff4b4c0cca71da27,PR,itaipulandia,279.0,1,279.0,5.0,1,30.14,Beginner
8f0fbe2cd4d472157dc1cdef6edecaa9,SP,sao paulo,71.88,2,35.94,3.0,1,18.09,Beginner
9b00cad94ef3078faf6fba2e792c158f,MG,janauba,354.9,1,354.9,5.0,1,30.17,Beginner
6dd7dce75cd55c1ce255dc38d9f0cd46,SC,palhoca,75.0,1,75.0,4.0,1,24.06,Beginner
19e0f40a907ec568c34bfac15de4f4a1,SP,americana,178.0,4,44.5,5.0,4,30.19,Beginner
9996ae921c50e8dff411ac69c0b4bb8b,SP,tupa,29.7,3,9.9,2.33,0,14.08,Beginner
2009a095de2a2a41626f6c6d7722678d,SP,sao jose do rio preto,388.89,12,32.41,3.92,9,24.04,Beginner
6da1992f915d77be95d7fa48b36904af,SP,sao paulo,261.0,9,29.0,3.67,6,22.39,Beginner
32e5635e63cb374eb63afdd242fb6134,RJ,rio de janeiro,910.0,1,910.0,5.0,1,30.39,Beginner
b45d7ebfb7378630f1bcd74b6ff86ff7,MG,belo horizonte,899.7,3,299.9,4.33,3,26.43,Beginner
a81466620e46a6970b22ef40379fdfc9,SC,sao ludgero,321.8,2,160.9,5.0,2,30.19,Beginner
eae9af4811c294c56795d70e715b7337,SP,sao paulo,15.9,1,15.9,5.0,1,30.04,Beginner
134a288e7de827ec5ec62e3ec9c3a295,SP,sao paulo,877.45,9,97.49,4.78,9,29.3,Beginner
7bcd7c5f8631701474db233ccf1c094b,SP,sao paulo,419.0,8,52.38,4.38,6,26.69,Beginner
f35becee938e982bd615edf8ef12bcfb,SP,alvares machado,148.59,6,24.76,4.0,4,24.24,Beginner
9da1ca0bef29ee170e541927a5aeabdc,SP,votuporanga,1484.4,6,247.4,3.0,2,18.77,Beginner
baeda7047354773262ba2405f97038ba,SP,americana,35.0,1,35.0,5.0,1,30.04,Beginner
272f092de69afedd4d2969440b37f18f,SP,sao paulo,1896.23,40,47.41,4.0,30,25.96,Beginner
a9ae440659f48b7849df83e82734150b,SP,santo andre,285.0,1,285.0,5.0,1,30.14,Beginner
